doi,pub_date,filename,file_format,num_bytes,total_downloads
10.13012/B2IDB-2626814_V1,2019-11-11,scripts.zip,application/zip,52289,76
10.13012/B2IDB-2626814_V1,2019-11-11,alignments-fungi.tar.gz,application/x-gzip,342505962,78
10.13012/B2IDB-2626814_V1,2019-11-11,README.txt,text/plain,4025,79
10.13012/B2IDB-2626814_V1,2019-11-11,species-trees-astrid-fungi.tar.gz,application/x-gzip,96030,84
10.13012/B2IDB-2626814_V1,2019-11-11,species-trees-stag-fungi.tar.gz,application/x-gzip,289701,82
10.13012/B2IDB-2626814_V1,2019-11-11,true-trees-fungi.tar.gz,application/x-gzip,49398458,83
10.13012/B2IDB-2626814_V1,2019-11-11,csvs.zip,application/zip,2731117,84
10.13012/B2IDB-9401259_V1,2019-11-18,VCF_archive.zip,application/zip,1653239838,129
10.13012/B2IDB-9401259_V1,2019-11-18,description.markdown,text/plain,3273,123
10.13012/B2IDB-0647142_V2,2019-12-10,actor_codes.csv,text/csv,7516,182
10.13012/B2IDB-0647142_V2,2019-12-10,MetaDataNYT_1945-2005.csv,text/csv,85770469,427
10.13012/B2IDB-0647142_V2,2019-12-10,MetaDataFBIS_1995-2004.csv,text/csv,57312760,150
10.13012/B2IDB-0647142_V2,2019-12-10,PhoenixFBIS_1995-2004.csv,text/csv,143287438,184
10.13012/B2IDB-0647142_V2,2019-12-10,MetaDataBLN-NYT_1980-2018.csv,text/csv,165489649,158
10.13012/B2IDB-0647142_V2,2019-12-10,PhoenixNYT_1945-2005.csv,text/csv,196685475,154
10.13012/B2IDB-0647142_V2,2019-12-10,PhoenixBLN-NYT_1980-2018.csv,text/csv,234159578,186
10.13012/B2IDB-0647142_V2,2019-12-10,MetaDataBLN-SWB_1979-2019.csv,text/csv,500561740,189
10.13012/B2IDB-0647142_V2,2019-12-10,README.md,text/plain,5009,161
10.13012/B2IDB-0647142_V2,2019-12-10,PhoenixBLN-SWB_1979-2019.csv,text/csv,701974432,163
10.13012/B2IDB-0647142_V2,2019-12-10,Cline Center Historical Phoenix Event Data - Variable Descriptions - v1.2.0.pdf,application/pdf,394370,187
10.13012/B2IDB-7017235_V1,2020-02-01,Williams_HabitatUse_2016FloodAssessment.csv,text/csv,7653,82
10.13012/B2IDB-7017235_V1,2020-02-01,Williams_HabitatUse_2017FloodAssessment.csv,text/csv,2362,86
10.13012/B2IDB-7017235_V1,2020-02-01,Williams_HabitatUse_TealLocations_UsedAvailable.csv,text/csv,110771,84
10.13012/B2IDB-7017235_V1,2020-02-01,Williams_HabitatUse_AllLocations.csv,text/csv,34710,83
10.13012/B2IDB-7017235_V1,2020-02-01,Williams_HabitatUse_MallardLocations_UsedAvailable.csv,text/csv,311891,85
10.13012/B2IDB-7017235_V1,2020-02-01,Williams_HabitatUse_DataNotes.txt,text/plain,5337,81
10.13012/B2IDB-6382488_V1,2020-06-01,Hoover et al AUK-19-093 Illinois Data Bank Local conspecific density does not influence reproductive output in a secondary cavity-nesting songbird.csv,text/csv,36512,82
10.13012/B2IDB-0946028_V1,2020-01-08,DataAndCodeForPublic.7z,application/x-7z-compressed,608695,109
10.13012/B2IDB-5961181_V1,2020-05-18,keei_four-year_college_entrepreneurship_education_2015.csv,text/csv,546686,0
10.13012/B2IDB-5961181_V1,2020-05-18,keei_four_year_college_entrepreneurship_education_2015_documentation.xlsx,application/vnd.ms-excel,26000,0
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1962.nc,"application/netcdf, application/x-netcdf",17636076,152
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1963.nc,"application/netcdf, application/x-netcdf",17636076,160
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1964.nc,"application/netcdf, application/x-netcdf",17636076,155
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1973.nc,"application/netcdf, application/x-netcdf",17636076,156
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1970.nc,"application/netcdf, application/x-netcdf",17636076,153
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1978.nc,"application/netcdf, application/x-netcdf",17636076,153
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1986.nc,"application/netcdf, application/x-netcdf",17636076,162
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1983.nc,"application/netcdf, application/x-netcdf",17636076,150
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1975.nc,"application/netcdf, application/x-netcdf",17636076,154
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1988.nc,"application/netcdf, application/x-netcdf",17636076,153
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1984.nc,"application/netcdf, application/x-netcdf",17636076,151
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1971.nc,"application/netcdf, application/x-netcdf",17636076,150
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1979.nc,"application/netcdf, application/x-netcdf",17636076,151
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1972.nc,"application/netcdf, application/x-netcdf",17636076,155
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2003.nc,"application/netcdf, application/x-netcdf",17636076,139
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1980.nc,"application/netcdf, application/x-netcdf",17636076,147
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1992.nc,"application/netcdf, application/x-netcdf",17636076,152
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1982.nc,"application/netcdf, application/x-netcdf",17636076,147
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1997.nc,"application/netcdf, application/x-netcdf",17636076,153
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1985.nc,"application/netcdf, application/x-netcdf",17636076,154
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1994.nc,"application/netcdf, application/x-netcdf",17636076,156
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1993.nc,"application/netcdf, application/x-netcdf",17636076,160
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2007.nc,"application/netcdf, application/x-netcdf",17636076,143
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1998.nc,"application/netcdf, application/x-netcdf",17636076,164
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1995.nc,"application/netcdf, application/x-netcdf",17636076,152
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1999.nc,"application/netcdf, application/x-netcdf",17636076,154
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1991.nc,"application/netcdf, application/x-netcdf",17636076,159
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1990.nc,"application/netcdf, application/x-netcdf",17636076,150
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2004.nc,"application/netcdf, application/x-netcdf",17636076,146
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2009.nc,"application/netcdf, application/x-netcdf",17636076,125
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2002.nc,"application/netcdf, application/x-netcdf",17636076,140
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2000.nc,"application/netcdf, application/x-netcdf",17636076,161
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2006.nc,"application/netcdf, application/x-netcdf",17636076,139
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2005.nc,"application/netcdf, application/x-netcdf",17636076,143
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2001.nc,"application/netcdf, application/x-netcdf",17636076,158
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1996.nc,"application/netcdf, application/x-netcdf",17636076,168
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2008.nc,"application/netcdf, application/x-netcdf",17636076,129
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2013.nc,"application/netcdf, application/x-netcdf",17636076,123
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2014.nc,"application/netcdf, application/x-netcdf",17636076,138
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1965.nc,"application/netcdf, application/x-netcdf",17636108,110
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1961.nc,"application/netcdf, application/x-netcdf",17636108,117
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1963.nc,"application/netcdf, application/x-netcdf",17636108,110
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1979.nc,"application/netcdf, application/x-netcdf",17636108,114
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1975.nc,"application/netcdf, application/x-netcdf",17636108,113
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1977.nc,"application/netcdf, application/x-netcdf",17636108,118
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1983.nc,"application/netcdf, application/x-netcdf",17636108,110
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1985.nc,"application/netcdf, application/x-netcdf",17636108,113
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1997.nc,"application/netcdf, application/x-netcdf",17636108,114
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1992.nc,"application/netcdf, application/x-netcdf",17636108,118
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1967.nc,"application/netcdf, application/x-netcdf",17636108,112
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1980.nc,"application/netcdf, application/x-netcdf",17636108,112
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1968.nc,"application/netcdf, application/x-netcdf",17636108,114
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1999.nc,"application/netcdf, application/x-netcdf",17636108,112
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1962.nc,"application/netcdf, application/x-netcdf",17636108,116
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1984.nc,"application/netcdf, application/x-netcdf",17636108,111
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1972.nc,"application/netcdf, application/x-netcdf",17636108,112
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1973.nc,"application/netcdf, application/x-netcdf",17636108,114
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1982.nc,"application/netcdf, application/x-netcdf",17636108,117
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1971.nc,"application/netcdf, application/x-netcdf",17636108,110
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1994.nc,"application/netcdf, application/x-netcdf",17636108,116
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1988.nc,"application/netcdf, application/x-netcdf",17636108,113
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1981.nc,"application/netcdf, application/x-netcdf",17636108,113
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1987.nc,"application/netcdf, application/x-netcdf",17636108,112
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2000.nc,"application/netcdf, application/x-netcdf",17636108,111
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1990.nc,"application/netcdf, application/x-netcdf",17636108,106
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1998.nc,"application/netcdf, application/x-netcdf",17636108,115
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2008.nc,"application/netcdf, application/x-netcdf",17636108,109
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1993.nc,"application/netcdf, application/x-netcdf",17636108,108
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2004.nc,"application/netcdf, application/x-netcdf",17636108,117
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1995.nc,"application/netcdf, application/x-netcdf",17636108,110
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1991.nc,"application/netcdf, application/x-netcdf",17636108,112
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2002.nc,"application/netcdf, application/x-netcdf",17636108,110
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2007.nc,"application/netcdf, application/x-netcdf",17636108,112
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2009.nc,"application/netcdf, application/x-netcdf",17636108,113
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2003.nc,"application/netcdf, application/x-netcdf",17636108,117
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2005.nc,"application/netcdf, application/x-netcdf",17636108,109
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2006.nc,"application/netcdf, application/x-netcdf",17636108,110
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2001.nc,"application/netcdf, application/x-netcdf",17636108,115
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2012.nc,"application/netcdf, application/x-netcdf",17636108,110
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2010.nc,"application/netcdf, application/x-netcdf",17636108,113
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2013.nc,"application/netcdf, application/x-netcdf",17636108,111
10.13012/B2IDB-7439710_V1,2019-09-01,PCAM_dataset_readme.txt,text/plain,6238,167
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1961.nc,"application/netcdf, application/x-netcdf",17636076,173
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1968.nc,"application/netcdf, application/x-netcdf",17636076,146
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1969.nc,"application/netcdf, application/x-netcdf",17636076,163
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1967.nc,"application/netcdf, application/x-netcdf",17636076,151
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1977.nc,"application/netcdf, application/x-netcdf",17636076,140
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1976.nc,"application/netcdf, application/x-netcdf",17636076,154
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1981.nc,"application/netcdf, application/x-netcdf",17636076,153
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1965.nc,"application/netcdf, application/x-netcdf",17636076,154
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1966.nc,"application/netcdf, application/x-netcdf",17636076,159
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1974.nc,"application/netcdf, application/x-netcdf",17636076,160
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1987.nc,"application/netcdf, application/x-netcdf",17636076,148
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1989.nc,"application/netcdf, application/x-netcdf",17636076,163
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2012.nc,"application/netcdf, application/x-netcdf",17636076,122
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2011.nc,"application/netcdf, application/x-netcdf",17636076,123
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2010.nc,"application/netcdf, application/x-netcdf",17636076,123
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1969.nc,"application/netcdf, application/x-netcdf",17636108,115
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1966.nc,"application/netcdf, application/x-netcdf",17636108,117
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1964.nc,"application/netcdf, application/x-netcdf",17636108,113
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1974.nc,"application/netcdf, application/x-netcdf",17636108,112
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1976.nc,"application/netcdf, application/x-netcdf",17636108,115
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1970.nc,"application/netcdf, application/x-netcdf",17636108,111
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1978.nc,"application/netcdf, application/x-netcdf",17636108,122
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1989.nc,"application/netcdf, application/x-netcdf",17636108,112
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1986.nc,"application/netcdf, application/x-netcdf",17636108,116
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1996.nc,"application/netcdf, application/x-netcdf",17636108,111
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2014.nc,"application/netcdf, application/x-netcdf",17636108,133
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2011.nc,"application/netcdf, application/x-netcdf",17636108,119
10.13012/B2IDB-6216881_V1,2019-10-19,dataset_documentation.pdf,application/pdf,386520,138
10.13012/B2IDB-6216881_V1,2019-10-19,massive_mic_array_dataset.zip,application/zip,9282666183,164
10.13012/B2IDB-8150563_V1,2020-02-23,2006-2019-new-citation-contexts-to-Matsuyama.xlsx,application/vnd.ms-excel,49469,119
10.13012/B2IDB-8150563_V1,2020-02-23,2006-2019-new-citation-contexts-to-Matsuyama.csv,text/csv,96781,99
10.13012/B2IDB-0095812_V1,2020-08-25,FBbslF_FBbslR2.tar.gz,application/x-gzip,206809944,21
10.13012/B2IDB-0095812_V1,2020-08-25,BT18SF_BT18SR.tar.gz,application/x-gzip,174929622,19
10.13012/B2IDB-0095812_V1,2020-08-25,V4_515F_New_V4_806R_New.tar.gz,application/x-gzip,4877348603,24
10.13012/B2IDB-0095812_V1,2020-08-25,database.tar.gz,application/x-gzip,529456,20
10.13012/B2IDB-0095812_V1,2020-08-25,FRICK23_5F1_FRICK23_5R4.tar.gz,application/x-gzip,841053946,19
10.13012/B2IDB-0095812_V1,2020-08-25,SeedSeqs.fasta.tar.gz,application/x-gzip,12022,23
10.13012/B2IDB-0095812_V1,2020-08-25,results.tar.gz,application/x-gzip,203840,18
10.13012/B2IDB-0095812_V1,2020-08-25,FBLBM16-23F3_FBLBM1623R3.tar.gz,application/x-gzip,24669293,21
10.13012/B2IDB-7202559_V1,2020-04-02,bf_databank.csv,text/csv,4354,85
10.13012/B2IDB-7202559_V1,2020-04-02,bf_databank_metadata.pdf,application/pdf,109762,73
10.13012/B2IDB-3573054_V1,2020-06-02,Xue Phylogeny of Eurymelinae.nexus,text/plain,240926,56
10.13012/B2IDB-3573054_V1,2020-06-02,TablesS1and3.pdf,application/pdf,185082,82
10.13012/B2IDB-4584681_V1,2019-12-10,ML_uncertain_S3.tif,image/tiff,1328839774,105
10.13012/B2IDB-4584681_V1,2019-12-10,ML_determin_S2.tif,image/tiff,13885416,113
10.13012/B2IDB-4584681_V1,2019-12-10,ML_determin_S3.tif,image/tiff,18945807,116
10.13012/B2IDB-4584681_V1,2019-12-10,ML_uncertain_S4.tif,image/tiff,1328839774,109
10.13012/B2IDB-4584681_V1,2019-12-10,README.txt,text/plain,5680,123
10.13012/B2IDB-4584681_V1,2019-12-10,ML_economic.tif,image/tiff,14644777,113
10.13012/B2IDB-4584681_V1,2019-12-10,ML_determin_S1.tif,image/tiff,16471525,395
10.13012/B2IDB-4584681_V1,2019-12-10,ML_determin_S4.tif,image/tiff,17430737,122
10.13012/B2IDB-4584681_V1,2019-12-10,ML_uncertain_S2.tif,image/tiff,1328839774,105
10.13012/B2IDB-4584681_V1,2019-12-10,MP_mean.tif,image/tiff,1328839774,113
10.13012/B2IDB-4584681_V1,2019-12-10,MP_IDP.tif,image/tiff,1328839774,114
10.13012/B2IDB-4584681_V1,2019-12-10,Marginalland_xslttransformat1.xml,text/xml,6602,111
10.13012/B2IDB-4584681_V1,2019-12-10,ML_uncertain_S1.tif,image/tiff,1328839774,110
10.13012/B2IDB-2432396_V1,2020-09-27,Ainsworth & Long 2020 Archive.xlsx,application/vnd.ms-excel,16120,31
10.13012/B2IDB-9720784_V1,2020-12-01,Dataset_Inagaki_scavenger guild.xlsx,application/vnd.ms-excel,24073,15
10.13012/B2IDB-0946028_V2,2021-03-08,DataAndCodeForPublic_v2.7z,application/x-7z-compressed,2275415,3
10.13012/B2IDB-0946028_V2,2021-03-08,mickalide_et_al_README.txt,text/plain,4023,1
10.13012/B2IDB-5961181_V2,2020-05-20,keei_four_year_college_entrepreneurship_education_2015_documentation.xlsx,application/vnd.ms-excel,26024,55
10.13012/B2IDB-5961181_V2,2020-05-20,keei_four_year_college_entrepreneurship_education_2015.csv,text/csv,538267,54
10.13012/B2IDB-2921318_V1,2019-10-05,HEADER,text/plain,834,137
10.13012/B2IDB-2921318_V1,2019-10-05,README.md,text/plain,4377,239
10.13012/B2IDB-2921318_V1,2019-10-05,dataset.tar.gz,application/x-gzip,149889685291,228
10.13012/B2IDB-2921318_V1,2019-10-05,License.txt,text/plain,1603,129
10.13012/B2IDB-9453481_V1,2019-12-20,Rca2CanopySoy_CloudyWholeDay.txt,text/plain,64,108
10.13012/B2IDB-9453481_V1,2019-12-20,Rca1CanopySoy_SunnyWholeDay.txt,text/plain,64,109
10.13012/B2IDB-9453481_V1,2019-12-20,Rca3CanopySoy_Cloudy10min.txt,text/plain,4432,109
10.13012/B2IDB-9453481_V1,2019-12-20,Rca1CanopySoy_Sunny10min.txt,text/plain,4462,106
10.13012/B2IDB-9453481_V1,2019-12-20,Rca2CanopySoy_Cloudy10min.txt,text/plain,4444,120
10.13012/B2IDB-9453481_V1,2019-12-20,Rca3CanopySoy_SunnyWholeDay.txt,text/plain,64,109
10.13012/B2IDB-9453481_V1,2019-12-20,Rca3CanopySoy_Sunny10min.txt,text/plain,4449,105
10.13012/B2IDB-9453481_V1,2019-12-20,Rca1CanopySoy_CloudyWholeDay.txt,text/plain,64,104
10.13012/B2IDB-9453481_V1,2019-12-20,Rca2CanopySoy_Sunny10min.txt,text/plain,4457,109
10.13012/B2IDB-9453481_V1,2019-12-20,InterpLightCloudy.m,text/plain,4267,141
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ2CanopySoy_CloudyWholeDay.txt,text/plain,64,110
10.13012/B2IDB-9453481_V1,2019-12-20,SimRca.m,text/plain,1670,189
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ3CanopySoy_Cloudy10min.txt,text/plain,4445,110
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ1CanopySoy_SunnyWholeDay.txt,text/plain,64,107
10.13012/B2IDB-9453481_V1,2019-12-20,RayS2.sh,text/x-shellscript,449,136
10.13012/B2IDB-9453481_V1,2019-12-20,IniCanopySoy_SunnyWholeDay.txt,text/plain,64,106
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ3CanopySoy_Sunny10min.txt,text/plain,4459,112
10.13012/B2IDB-9453481_V1,2019-12-20,IniCanopySoy_Cloudy10min.txt,text/plain,4445,121
10.13012/B2IDB-9453481_V1,2019-12-20,OutputSummary.xlsx,application/vnd.ms-excel,12091,138
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ2CanopySoy_SunnyWholeDay.txt,text/plain,64,108
10.13012/B2IDB-9453481_V1,2019-12-20,RayTracer1904,application/x-executable,216448,134
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ1CanopySoy_Sunny10min.txt,text/plain,4461,110
10.13012/B2IDB-9453481_V1,2019-12-20,3YCM_V231_rep2.txt,text/plain,148348044,127
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ2CanopySoy_Sunny10min.txt,text/plain,4463,111
10.13012/B2IDB-9453481_V1,2019-12-20,RayS1.sh,text/x-shellscript,448,132
10.13012/B2IDB-9453481_V1,2019-12-20,3PPF_outputV231_rep2_12-19.txt,text/plain,686752103,132
10.13012/B2IDB-9453481_V1,2019-12-20,InputParameters.xlsx,application/vnd.ms-excel,86947,142
10.13012/B2IDB-9453481_V1,2019-12-20,IniCanopySoy_Sunny10min.txt,text/plain,4462,111
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ3CanopySoy_CloudyWholeDay.txt,text/plain,64,115
10.13012/B2IDB-9453481_V1,2019-12-20,IniCanopySoy_CloudyWholeDay.txt,text/plain,64,110
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ3CanopySoy_SunnyWholeDay.txt,text/plain,64,107
10.13012/B2IDB-9453481_V1,2019-12-20,MSNPQ.sh,text/x-shellscript,298,130
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ1CanopySoy_Cloudy10min.txt,text/plain,4445,113
10.13012/B2IDB-9453481_V1,2019-12-20,SimNPQ.m,text/plain,2100,127
10.13012/B2IDB-9453481_V1,2019-12-20,3PPF_outputV231_rep2_05-12.txt,text/plain,685938600,150
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ2CanopySoy_Cloudy10min.txt,text/plain,4445,118
10.13012/B2IDB-9453481_V1,2019-12-20,RdCal.m,text/plain,279,129
10.13012/B2IDB-9453481_V1,2019-12-20,InterpLightSunny.m,text/plain,4140,136
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ1CanopySoy_CloudyWholeDay.txt,text/plain,64,113
10.13012/B2IDB-9453481_V1,2019-12-20,RayTracerParameters.txt,text/plain,1865,110
10.13012/B2IDB-9453481_V1,2019-12-20,MSRca.sh,text/x-shellscript,298,135
10.13012/B2IDB-9453481_V1,2019-12-20,PPF_ratio3.txt,text/plain,10339,110
10.13012/B2IDB-9453481_V1,2019-12-20,TqemEstimation5x.m,text/plain,4117,123
10.13012/B2IDB-9453481_V1,2019-12-20,RayTracerclimate-data.txt,text/plain,29438,113
10.13012/B2IDB-9453481_V1,2019-12-20,Rca2CanopySoy_SunnyWholeDay.txt,text/plain,64,106
10.13012/B2IDB-9453481_V1,2019-12-20,Rca3CanopySoy_CloudyWholeDay.txt,text/plain,64,111
10.13012/B2IDB-9453481_V1,2019-12-20,Rca1CanopySoy_Cloudy10min.txt,text/plain,4446,106
10.13012/B2IDB-9453481_V1,2019-12-20,Read me.docx,application/msword,21940,128
10.13012/B2IDB-1408573_V1,2020-02-12,audit_dataset.zip,application/zip,121601199,86
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize15000_fold4.hdf5,application/x-hdf,835000,57
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize15000_fold3.hdf5,application/x-hdf,835000,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize20000_fold0.hdf5,application/x-hdf,835000,59
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-easy-final_trainsize10000_fold4.hdf5,application/x-hdf,834984,56
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-easy-final_trainsize20000_fold0.hdf5,application/x-hdf,834984,60
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-easy-final_trainsize50_fold0.hdf5,application/x-hdf,834976,59
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-easy-final_trainsize500_fold4.hdf5,application/x-hdf,834984,62
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize50_fold2.hdf5,application/x-hdf,834984,58
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize100_fold2.hdf5,application/x-hdf,3355592,83
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize100_fold0.hdf5,application/x-hdf,3355592,84
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize20000_fold4.hdf5,application/x-hdf,835000,60
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize500_fold0.hdf5,application/x-hdf,835000,58
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize500_fold3.hdf5,application/x-hdf,835000,59
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize500_fold2.hdf5,application/x-hdf,835000,59
