doi,pub_date,filename,file_format,num_bytes,total_downloads
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2008.nc,"application/netcdf, application/x-netcdf",17636108,117
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1993.nc,"application/netcdf, application/x-netcdf",17636108,113
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2004.nc,"application/netcdf, application/x-netcdf",17636108,122
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1995.nc,"application/netcdf, application/x-netcdf",17636108,115
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1991.nc,"application/netcdf, application/x-netcdf",17636108,117
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2002.nc,"application/netcdf, application/x-netcdf",17636108,114
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2007.nc,"application/netcdf, application/x-netcdf",17636108,117
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2009.nc,"application/netcdf, application/x-netcdf",17636108,118
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2003.nc,"application/netcdf, application/x-netcdf",17636108,124
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2005.nc,"application/netcdf, application/x-netcdf",17636108,115
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2006.nc,"application/netcdf, application/x-netcdf",17636108,117
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2001.nc,"application/netcdf, application/x-netcdf",17636108,120
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2012.nc,"application/netcdf, application/x-netcdf",17636108,115
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2010.nc,"application/netcdf, application/x-netcdf",17636108,119
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2013.nc,"application/netcdf, application/x-netcdf",17636108,120
10.13012/B2IDB-7439710_V1,2019-09-01,PCAM_dataset_readme.txt,text/plain,6238,177
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1961.nc,"application/netcdf, application/x-netcdf",17636076,182
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1968.nc,"application/netcdf, application/x-netcdf",17636076,153
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1969.nc,"application/netcdf, application/x-netcdf",17636076,171
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1967.nc,"application/netcdf, application/x-netcdf",17636076,158
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1977.nc,"application/netcdf, application/x-netcdf",17636076,147
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1976.nc,"application/netcdf, application/x-netcdf",17636076,160
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1981.nc,"application/netcdf, application/x-netcdf",17636076,160
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1965.nc,"application/netcdf, application/x-netcdf",17636076,164
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1966.nc,"application/netcdf, application/x-netcdf",17636076,165
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1974.nc,"application/netcdf, application/x-netcdf",17636076,166
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1987.nc,"application/netcdf, application/x-netcdf",17636076,155
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_1989.nc,"application/netcdf, application/x-netcdf",17636076,171
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2012.nc,"application/netcdf, application/x-netcdf",17636076,128
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2011.nc,"application/netcdf, application/x-netcdf",17636076,128
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_mean_2010.nc,"application/netcdf, application/x-netcdf",17636076,129
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1969.nc,"application/netcdf, application/x-netcdf",17636108,120
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1966.nc,"application/netcdf, application/x-netcdf",17636108,123
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1964.nc,"application/netcdf, application/x-netcdf",17636108,118
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1974.nc,"application/netcdf, application/x-netcdf",17636108,117
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1976.nc,"application/netcdf, application/x-netcdf",17636108,122
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1970.nc,"application/netcdf, application/x-netcdf",17636108,117
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1978.nc,"application/netcdf, application/x-netcdf",17636108,126
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1989.nc,"application/netcdf, application/x-netcdf",17636108,116
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1986.nc,"application/netcdf, application/x-netcdf",17636108,122
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_1996.nc,"application/netcdf, application/x-netcdf",17636108,117
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2014.nc,"application/netcdf, application/x-netcdf",17636108,143
10.13012/B2IDB-7439710_V1,2019-09-01,pcam_sd_2011.nc,"application/netcdf, application/x-netcdf",17636108,126
10.13012/B2IDB-6216881_V1,2019-10-19,dataset_documentation.pdf,application/pdf,386520,146
10.13012/B2IDB-6216881_V1,2019-10-19,massive_mic_array_dataset.zip,application/zip,9282666183,170
10.13012/B2IDB-8150563_V1,2020-02-23,2006-2019-new-citation-contexts-to-Matsuyama.xlsx,application/vnd.ms-excel,49469,143
10.13012/B2IDB-8150563_V1,2020-02-23,2006-2019-new-citation-contexts-to-Matsuyama.csv,text/csv,96781,115
10.13012/B2IDB-0095812_V1,2020-08-25,FBbslF_FBbslR2.tar.gz,application/x-gzip,206809944,26
10.13012/B2IDB-0095812_V1,2020-08-25,BT18SF_BT18SR.tar.gz,application/x-gzip,174929622,24
10.13012/B2IDB-0095812_V1,2020-08-25,V4_515F_New_V4_806R_New.tar.gz,application/x-gzip,4877348603,28
10.13012/B2IDB-0095812_V1,2020-08-25,database.tar.gz,application/x-gzip,529456,25
10.13012/B2IDB-0095812_V1,2020-08-25,FRICK23_5F1_FRICK23_5R4.tar.gz,application/x-gzip,841053946,24
10.13012/B2IDB-0095812_V1,2020-08-25,SeedSeqs.fasta.tar.gz,application/x-gzip,12022,28
10.13012/B2IDB-0095812_V1,2020-08-25,results.tar.gz,application/x-gzip,203840,22
10.13012/B2IDB-0095812_V1,2020-08-25,FBLBM16-23F3_FBLBM1623R3.tar.gz,application/x-gzip,24669293,26
10.13012/B2IDB-7202559_V1,2020-04-02,bf_databank.csv,text/csv,4354,94
10.13012/B2IDB-7202559_V1,2020-04-02,bf_databank_metadata.pdf,application/pdf,109762,80
10.13012/B2IDB-3573054_V1,2020-06-02,Xue Phylogeny of Eurymelinae.nexus,text/plain,240926,61
10.13012/B2IDB-3573054_V1,2020-06-02,TablesS1and3.pdf,application/pdf,185082,96
10.13012/B2IDB-4584681_V1,2019-12-10,ML_uncertain_S3.tif,image/tiff,1328839774,111
10.13012/B2IDB-4584681_V1,2019-12-10,ML_determin_S2.tif,image/tiff,13885416,121
10.13012/B2IDB-4584681_V1,2019-12-10,ML_determin_S3.tif,image/tiff,18945807,125
10.13012/B2IDB-4584681_V1,2019-12-10,ML_uncertain_S4.tif,image/tiff,1328839774,115
10.13012/B2IDB-4584681_V1,2019-12-10,README.txt,text/plain,5680,131
10.13012/B2IDB-4584681_V1,2019-12-10,ML_economic.tif,image/tiff,14644777,121
10.13012/B2IDB-4584681_V1,2019-12-10,ML_determin_S1.tif,image/tiff,16471525,442
10.13012/B2IDB-4584681_V1,2019-12-10,ML_determin_S4.tif,image/tiff,17430737,129
10.13012/B2IDB-4584681_V1,2019-12-10,ML_uncertain_S2.tif,image/tiff,1328839774,113
10.13012/B2IDB-4584681_V1,2019-12-10,MP_mean.tif,image/tiff,1328839774,121
10.13012/B2IDB-4584681_V1,2019-12-10,MP_IDP.tif,image/tiff,1328839774,122
10.13012/B2IDB-4584681_V1,2019-12-10,Marginalland_xslttransformat1.xml,text/xml,6602,118
10.13012/B2IDB-4584681_V1,2019-12-10,ML_uncertain_S1.tif,image/tiff,1328839774,116
10.13012/B2IDB-2432396_V1,2020-09-27,Ainsworth & Long 2020 Archive.xlsx,application/vnd.ms-excel,16120,33
10.13012/B2IDB-9720784_V1,2020-12-01,Dataset_Inagaki_scavenger guild.xlsx,application/vnd.ms-excel,24073,21
10.13012/B2IDB-0946028_V2,2021-03-08,DataAndCodeForPublic_v2.7z,application/x-7z-compressed,2275415,10
10.13012/B2IDB-0946028_V2,2021-03-08,mickalide_et_al_README.txt,text/plain,4023,5
10.13012/B2IDB-2556310_V1,2021-05-07,mapaffil2018.tsv.gz,"",2698506484,0
10.13012/B2IDB-5961181_V2,2020-05-20,keei_four_year_college_entrepreneurship_education_2015_documentation.xlsx,application/vnd.ms-excel,26024,63
10.13012/B2IDB-5961181_V2,2020-05-20,keei_four_year_college_entrepreneurship_education_2015.csv,text/csv,538267,60
10.13012/B2IDB-2921318_V1,2019-10-05,HEADER,text/plain,834,148
10.13012/B2IDB-2921318_V1,2019-10-05,README.md,text/plain,4377,261
10.13012/B2IDB-2921318_V1,2019-10-05,dataset.tar.gz,application/x-gzip,149889685291,248
10.13012/B2IDB-2921318_V1,2019-10-05,License.txt,text/plain,1603,141
10.13012/B2IDB-9453481_V1,2019-12-20,Rca2CanopySoy_CloudyWholeDay.txt,text/plain,64,116
10.13012/B2IDB-9453481_V1,2019-12-20,Rca1CanopySoy_SunnyWholeDay.txt,text/plain,64,116
10.13012/B2IDB-9453481_V1,2019-12-20,Rca3CanopySoy_Cloudy10min.txt,text/plain,4432,115
10.13012/B2IDB-9453481_V1,2019-12-20,Rca1CanopySoy_Sunny10min.txt,text/plain,4462,115
10.13012/B2IDB-9453481_V1,2019-12-20,Rca2CanopySoy_Cloudy10min.txt,text/plain,4444,127
10.13012/B2IDB-9453481_V1,2019-12-20,Rca3CanopySoy_SunnyWholeDay.txt,text/plain,64,117
10.13012/B2IDB-9453481_V1,2019-12-20,Rca3CanopySoy_Sunny10min.txt,text/plain,4449,112
10.13012/B2IDB-9453481_V1,2019-12-20,Rca1CanopySoy_CloudyWholeDay.txt,text/plain,64,111
10.13012/B2IDB-9453481_V1,2019-12-20,Rca2CanopySoy_Sunny10min.txt,text/plain,4457,117
10.13012/B2IDB-9453481_V1,2019-12-20,InterpLightCloudy.m,text/plain,4267,155
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ2CanopySoy_CloudyWholeDay.txt,text/plain,64,115
10.13012/B2IDB-9453481_V1,2019-12-20,SimRca.m,text/plain,1670,209
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ3CanopySoy_Cloudy10min.txt,text/plain,4445,119
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ1CanopySoy_SunnyWholeDay.txt,text/plain,64,113
10.13012/B2IDB-9453481_V1,2019-12-20,RayS2.sh,text/x-shellscript,449,148
10.13012/B2IDB-9453481_V1,2019-12-20,IniCanopySoy_SunnyWholeDay.txt,text/plain,64,113
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ3CanopySoy_Sunny10min.txt,text/plain,4459,120
10.13012/B2IDB-9453481_V1,2019-12-20,IniCanopySoy_Cloudy10min.txt,text/plain,4445,130
10.13012/B2IDB-9453481_V1,2019-12-20,OutputSummary.xlsx,application/vnd.ms-excel,12091,151
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ2CanopySoy_SunnyWholeDay.txt,text/plain,64,114
10.13012/B2IDB-9453481_V1,2019-12-20,RayTracer1904,application/x-executable,216448,147
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ1CanopySoy_Sunny10min.txt,text/plain,4461,117
10.13012/B2IDB-9453481_V1,2019-12-20,3YCM_V231_rep2.txt,text/plain,148348044,139
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ2CanopySoy_Sunny10min.txt,text/plain,4463,118
10.13012/B2IDB-9453481_V1,2019-12-20,RayS1.sh,text/x-shellscript,448,144
10.13012/B2IDB-9453481_V1,2019-12-20,3PPF_outputV231_rep2_12-19.txt,text/plain,686752103,146
10.13012/B2IDB-9453481_V1,2019-12-20,InputParameters.xlsx,application/vnd.ms-excel,86947,155
10.13012/B2IDB-9453481_V1,2019-12-20,IniCanopySoy_Sunny10min.txt,text/plain,4462,119
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ3CanopySoy_CloudyWholeDay.txt,text/plain,64,125
10.13012/B2IDB-9453481_V1,2019-12-20,IniCanopySoy_CloudyWholeDay.txt,text/plain,64,117
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ3CanopySoy_SunnyWholeDay.txt,text/plain,64,116
10.13012/B2IDB-9453481_V1,2019-12-20,MSNPQ.sh,text/x-shellscript,298,143
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ1CanopySoy_Cloudy10min.txt,text/plain,4445,122
10.13012/B2IDB-9453481_V1,2019-12-20,SimNPQ.m,text/plain,2100,147
10.13012/B2IDB-9453481_V1,2019-12-20,3PPF_outputV231_rep2_05-12.txt,text/plain,685938600,164
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ2CanopySoy_Cloudy10min.txt,text/plain,4445,124
10.13012/B2IDB-9453481_V1,2019-12-20,RdCal.m,text/plain,279,143
10.13012/B2IDB-9453481_V1,2019-12-20,InterpLightSunny.m,text/plain,4140,150
10.13012/B2IDB-9453481_V1,2019-12-20,NPQ1CanopySoy_CloudyWholeDay.txt,text/plain,64,119
10.13012/B2IDB-9453481_V1,2019-12-20,RayTracerParameters.txt,text/plain,1865,116
10.13012/B2IDB-9453481_V1,2019-12-20,MSRca.sh,text/x-shellscript,298,148
10.13012/B2IDB-9453481_V1,2019-12-20,PPF_ratio3.txt,text/plain,10339,117
10.13012/B2IDB-9453481_V1,2019-12-20,TqemEstimation5x.m,text/plain,4117,138
10.13012/B2IDB-9453481_V1,2019-12-20,RayTracerclimate-data.txt,text/plain,29438,119
10.13012/B2IDB-9453481_V1,2019-12-20,Rca2CanopySoy_SunnyWholeDay.txt,text/plain,64,113
10.13012/B2IDB-9453481_V1,2019-12-20,Rca3CanopySoy_CloudyWholeDay.txt,text/plain,64,118
10.13012/B2IDB-9453481_V1,2019-12-20,Rca1CanopySoy_Cloudy10min.txt,text/plain,4446,114
10.13012/B2IDB-9453481_V1,2019-12-20,Read me.docx,application/msword,21940,141
10.13012/B2IDB-1408573_V1,2020-02-12,audit_dataset.zip,application/zip,121601199,89
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize15000_fold4.hdf5,application/x-hdf,835000,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize15000_fold3.hdf5,application/x-hdf,835000,68
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize20000_fold0.hdf5,application/x-hdf,835000,62
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-easy-final_trainsize10000_fold4.hdf5,application/x-hdf,834984,59
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-easy-final_trainsize20000_fold0.hdf5,application/x-hdf,834984,65
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-easy-final_trainsize50_fold0.hdf5,application/x-hdf,834976,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-easy-final_trainsize500_fold4.hdf5,application/x-hdf,834984,66
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize50_fold2.hdf5,application/x-hdf,834984,62
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize100_fold2.hdf5,application/x-hdf,3355592,88
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize100_fold0.hdf5,application/x-hdf,3355592,89
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize20000_fold4.hdf5,application/x-hdf,835000,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize500_fold0.hdf5,application/x-hdf,835000,61
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize500_fold3.hdf5,application/x-hdf,835000,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize500_fold2.hdf5,application/x-hdf,835000,64
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-easy-final_trainsize1000_fold4.hdf5,application/x-hdf,834984,66
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-easy-final_trainsize20000_fold2.hdf5,application/x-hdf,834984,64
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-easy-final_trainsize15000_fold0.hdf5,application/x-hdf,834984,64
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-easy-final_trainsize20000_fold1.hdf5,application/x-hdf,834984,64
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize10000_fold3.hdf5,application/x-hdf,835000,62
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-easy-final_trainsize5000_fold0.hdf5,application/x-hdf,834984,61
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-easy-final_trainsize10000_fold2.hdf5,application/x-hdf,834984,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize20000_fold1.hdf5,application/x-hdf,835000,60
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize50_fold4.hdf5,application/x-hdf,3355592,76
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize100_fold4.hdf5,application/x-hdf,3355592,85
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize15000_fold0.hdf5,application/x-hdf,3355592,86
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize15000_fold1.hdf5,application/x-hdf,3355592,86
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize1000_fold2.hdf5,application/x-hdf,3355592,91
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-easy-final_trainsize10000_fold4.hdf5,application/x-hdf,3355560,62
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-easy-final_trainsize1000_fold4.hdf5,application/x-hdf,3355592,64
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize500_fold0.hdf5,application/x-hdf,3355592,89
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize500_fold1.hdf5,application/x-hdf,3355592,89
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize50_fold3.hdf5,application/x-hdf,834984,62
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize10000_fold2.hdf5,application/x-hdf,3355592,86
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize10000_fold3.hdf5,application/x-hdf,3355592,99
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize5000_fold3.hdf5,application/x-hdf,3355592,88
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize100_fold0.hdf5,application/x-hdf,834984,64
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize100_fold2.hdf5,application/x-hdf,834984,65
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize100_fold4.hdf5,application/x-hdf,834984,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize5000_fold4.hdf5,application/x-hdf,835000,61
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize5000_fold2.hdf5,application/x-hdf,3355592,89
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize5000_fold4.hdf5,application/x-hdf,3355592,90
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize20000_fold4.hdf5,application/x-hdf,3355608,94
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize1000_fold3.hdf5,application/x-hdf,3355592,87
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize15000_fold3.hdf5,application/x-hdf,3355608,90
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize1000_fold0.hdf5,application/x-hdf,835000,62
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize1000_fold3.hdf5,application/x-hdf,835000,64
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize1000_fold4.hdf5,application/x-hdf,835000,61
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize5000_fold1.hdf5,application/x-hdf,835000,62
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize5000_fold3.hdf5,application/x-hdf,835000,62
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-easy-final_trainsize50_fold1.hdf5,application/x-hdf,834984,66
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize10000_fold1.hdf5,application/x-hdf,3355592,89
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize20000_fold0.hdf5,application/x-hdf,3355608,86
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-full-final_trainsize50_fold3.hdf5,application/x-hdf,6507448,65
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-full-final_trainsize500_fold1.hdf5,application/x-hdf,6596384,65
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-full-final_trainsize500_fold0.hdf5,application/x-hdf,6507448,65
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-easy-final_trainsize50_fold3.hdf5,application/x-hdf,834984,66
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-easy-final_trainsize5000_fold4.hdf5,application/x-hdf,834984,64
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-full-final_trainsize100_fold1.hdf5,application/x-hdf,6507432,62
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-full-final_trainsize1000_fold2.hdf5,application/x-hdf,6507432,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-full-final_trainsize500_fold0.hdf5,application/x-hdf,6507432,66
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-full-final_trainsize500_fold4.hdf5,application/x-hdf,6507432,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-full-final_trainsize50_fold0.hdf5,application/x-hdf,6507448,64
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-full-final_trainsize100_fold1.hdf5,application/x-hdf,6596384,65
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-full-final_trainsize50_fold1.hdf5,application/x-hdf,6507448,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-full-final_trainsize100_fold0.hdf5,application/x-hdf,6507448,60
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-full-final_trainsize100_fold1.hdf5,application/x-hdf,6507448,62
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-easy-final_trainsize1000_fold1.hdf5,application/x-hdf,3355592,67
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-easy-final_trainsize1000_fold3.hdf5,application/x-hdf,3355592,66
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-easy-final_trainsize5000_fold4.hdf5,application/x-hdf,3355592,64
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-easy-final_trainsize10000_fold0.hdf5,application/x-hdf,3355256,62
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-easy-final_trainsize10000_fold1.hdf5,application/x-hdf,3355552,65
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-easy-final_trainsize15000_fold2.hdf5,application/x-hdf,3355592,62
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-easy-final_trainsize50_fold1.hdf5,application/x-hdf,3355592,66
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-easy-final_trainsize100_fold0.hdf5,application/x-hdf,3355592,62
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-easy-final_trainsize100_fold1.hdf5,application/x-hdf,3355592,65
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-easy-final_trainsize500_fold1.hdf5,application/x-hdf,3355592,62
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-easy-final_trainsize20000_fold4.hdf5,application/x-hdf,3355608,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-easy-final_trainsize50_fold0.hdf5,application/x-hdf,3355336,88
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-full-final_trainsize100_fold4.hdf5,application/x-hdf,6507448,64
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-full-final_trainsize500_fold1.hdf5,application/x-hdf,6507448,61
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-full-final_trainsize5000_fold4.hdf5,application/x-hdf,6507448,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-full-final_trainsize1000_fold3.hdf5,application/x-hdf,6507448,64
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-easy-final_trainsize5000_fold1.hdf5,application/x-hdf,3355592,68
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-full-final_trainsize5000_fold3.hdf5,application/x-hdf,6507448,61
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-full-final_trainsize1000_fold0.hdf5,application/x-hdf,6507448,64
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-full-final_trainsize20000_fold4.hdf5,application/x-hdf,6596400,65
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-cnn-full-final_trainsize500_fold3.hdf5,application/x-hdf,6596384,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-full-final_trainsize50_fold0.hdf5,application/x-hdf,6507376,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-full-final_trainsize50_fold2.hdf5,application/x-hdf,6507416,64
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-full-final_trainsize50_fold1.hdf5,application/x-hdf,6596344,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-caednn-full-final_trainsize50_fold0.hdf5,application/x-hdf,6596128,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-dnn-full-final_trainsize20000_fold2.hdf5,application/x-hdf,6507448,60
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-full-final_trainsize1000_fold1.hdf5,application/x-hdf,6507432,63
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-full-final_trainsize5000_fold3.hdf5,application/x-hdf,6507432,61
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-full-final_trainsize5000_fold2.hdf5,application/x-hdf,6507432,60
10.13012/B2IDB-4860767_V1,2019-12-12,learningcurve-daednn-full-final_trainsize10000_fold4.hdf5,application/x-hdf,6507432,62
